,company,country,description,location,review,salary,star,title
2,Masslogic LLP,Malaysia,"Develop process flowcharts for the existing and new system processes, develop methods of resolving process gaps, identify report and data requirements for the...",Kuala Lumpur,,"RM 3,500 - RM 4,500 a month",,IT Integration Business Analyst
3,Idealseed,Malaysia,Develop the data model describing key data elements and how they are to be used. Review applications developed by programmers and analysts to ensure...,Kuala Lumpur,,"RM 5,400 - RM 9,200 a month",,Database Administrator
4,WANNG HARSYS SDN BHD,Malaysia,"Organises the business solution implementation through improvements in information systems, process and procedures, data management, organisation and equipment....",Kuala Lumpur,,,,Business Analyst
5,CompuGroup Medical,Malaysia,"Load, Query, extract and validate data, refresh databases with current data; Ensure data is correct and prepare data loading related reports for our clients;...",Kuala Lumpur,18,,40.8,Application - Analyst/Specialist
6,FTK Solution SB,Malaysia,Ability to analyze and interpret data. Ability to analyze and interpret data and make recommendations. Responsible for compliance with applicable Corporate and...,Kuala Lumpur,,"RM 3,500 - RM 4,000 a month",,Financial Analyst
7,7-Eleven Malaysia Sdn Bhd,Malaysia,"Assist on process, workflow and data analysis to suggest process improvement. Collection and consolidation of required information, and any ad hoc data request...",Kuala Lumpur,,,,Merchandising Analyst
9,Agensi Pekerjaan G&L Sdn. Bhd (G&L Recruitment),Malaysia,"Develop SSIS, analysis and Reports for data analysis requirements on Business Intelligence reporting. Our Client is a Multinational Insurance firm with a...",Subang Jaya,,"RM 2,000 - RM 3,000 a month",,IT Executive/Application Support Analyst/Helpdesk(Fresh Graduates)
0,Timesconsult,Malaysia,"Procurement Support Analyst*. Maintain the procurement related vendor master data, process and forms for the Ariba and other system....",Cyberjaya,,"RM 3,200 a month",,"Procurement Support Analyst @ Global MNC, Cyberjaya"
1,JobHelp,Malaysia,"Level/Path P1 or B3 – Senior Associate / Finance Analyst. Troubleshoot issues with invoices processing, shopping carts, purchaseorders and vendor master data....",Kelana Jaya,,"RM 4,800 a month",,"Senior Finance Associate, P2P - Disbursement"
2,JobHelp,Malaysia,"Finance Analyst 2, P2P, Finance Analyst, P2P. P3 – Senior Analyst. Troubleshoot issues with shopping carts, purchase orders and vendor master data....",Kelana Jaya,,"RM 10,000 a month",,"Senior Analyst, P2P - Purchase to Pay – Purchasing hub"
3,AccountStaff (M) Sdn Bhd,Malaysia,Well versed in relational database design and implementation (MS SQL Server) and SQL query methods for handling voluminous data....,Mid Valley City,,"RM 4,500 - RM 5,500 a month",,System Tester & System Analyst
4,AccountStaff (M) Sdn Bhd,Malaysia,Well versed in relational database design and implementation (MS SQL Server) and SQL query methods for handling voluminous data....,Mid Valley City,,"RM 4,000 - RM 6,000 a month",,System Analyst
5,Ultradata,Malaysia,To Lead Test Analyst. Lead Test Analyst for business approval. Improvements are encouraged to be directed through the Lead Test Analyst or General Manager....,Kuala Lumpur,,,,Senior Test Analyst
6,PSI Incontrol,Malaysia,Experience in data and trend analysis.  Perform data and trend analysis on key tactical procurement performance indicators....,Sungai Buloh,,,,Procurement Analyst
7,EPS,Malaysia,"Data entry experience. Excel (functions, pivots, data analysis). Detailed Role & Responsibilities*....",Cyberjaya,,"RM 2,500 - RM 4,000 a month",,Content Review Analyst in Cyberjaya (Mandarin/Indonesian/Thai/Vietnamese)
8,Isentia,Malaysia,Strong analytical and data management skills (detail-oriented). A successful Insights Analyst has the ability to:....,Kuala Lumpur,13,,40.8,Insights Analyst
9,Consider Digital,Malaysia,Ability to draw trend insights from data. Analyse analytics data for client websites and be able to work with account managers to analyse data from various...,Kuala Lumpur,,,,Digital Analyst
0,Confirmis ASEAN,Malaysia,Data process and management. We are looking for few dynamic individuals who are passionate about data insights and analytics who will be responsible for...,Petaling Jaya,,,,Business Analyst
1,Ultradata,Malaysia,Parameter and data setup. Less of approved budget remains to Lead Test Analyst or their delegated authority....,Kuala Lumpur,,,,Test Analyst
2,Lazada,Malaysia,Data analysts work with large amounts of data:. Data analysts need math skills to estimate numerical data....,Subang Jaya,,"RM 2,200 - RM 2,500 a month",,Route Analyst
3,KFM Solutions,Malaysia,Data analysis and problem solving skills. Duties and Responsibilities....,Petaling Jaya,,,,Finance Analyst
4,Archadian Sdn Bhd (Recruitment firm),Malaysia,Data warehouse testing. Data Modeling – Create data models for use in the BI Dashboards. Dashboard Design – Create powerful BI Dashboards by visualizing data....,Petaling Jaya,,"RM 5,500 a month",,ETL Developer
5,Silverquest Resources,Malaysia,Minimum 6 years’ experience in software development of internet/intranet based applications including application design and data modeling....,Seri Kembangan,,,,System Analyst
6,Technodex Solutions Sdn Bhd,Malaysia,Assist Business Analyst and Technical Architect in design and development. Developer to support in continuous product improvements and support of enterprise...,Cyberjaya,,"RM 3,500 - RM 5,000 a month",,JAVA DEVELOPER
7,Cummins Inc.,Malaysia,"Financial Understanding - Ability to collect, analyze, and interpret data from financial systems, as well as the ability to execute a business case....",Shah Alam,1996,,44.4,Engine Sales Leader
8,Ciro Solution - MY,Malaysia,"Determine, prepare, and maintain test strategy, test design, test cases, and traceability for application development and data solutions....",Kuala Lumpur,,,,Software Tester
9,Empower Talent Consulting Sdn. Bhd.,Malaysia,"Significant experience in data modeling, data discovery and the application of data to solve business problems....",Petaling Jaya,,"RM 4,000 - RM 7,000 a month",,Business Intelligence Analyst
0,TigaConsulting Sdn Bhd,Malaysia,"Managing databases, verifying data integrity and providing SQL administration. Bachelor degree in Computer Science, Engineering/Software or related subject....",Petaling Jaya,,"RM 6,000 - RM 8,500 a month",,Senior Software Developer
1,iprice group,Malaysia,Has a passion for data analysis and is comfortable with excel. Are you looking for a place to unleash your data driven analysis?...,Kuala Lumpur,,,,Content Marketing Analyst - Internship
2,InfoDrive Solutions,Malaysia,"Infodrive Solutions is Hiring for Strategic Planning Analyst,. Gather, validate and interpret market data and key information necessary to support analyses and...",Petaling Jaya,,"RM 7,000 - RM 10,000 a month",,Strategic Planing Analyst
3,Valiram,Malaysia,"Full understanding of the processes of data quality, data cleansing and data transformation. Source data from disparate systems with a good understanding of...",Kuala Lumpur,3,,51.0,IT Business Analyst (Qlikview)
4,Archadian Sdn Bhd (Recruitment Firm),Malaysia,"Help clients intepret data, identify trends and highlight patterns. Analyzing GIS data or using databases to create specialized maps....",Kuala Lumpur,,"RM 3,500 - RM 7,000 a month",,GIS Developer
5,Archadian Sdn Bhd (Recruitment Firm),Malaysia,"Analysing system and data integration requirements; Working closely with other staff, such as project managers, integration designers, other developers, systems...",Kuala Lumpur,,"RM 3,500 - RM 7,000 a month",,Integration Developer
6,Integro Technologies Pte Ltd,Malaysia,"Competence in data modeling, rapid applications development, or process re-engineering is a plus. Work together with a team of Business Analysts and other IT...",Kuala Lumpur,,,,"Business Consultants to be based in Kuala Lumpur, Malaysia"
7,Archadian Sdn Bhd (Recruitment firm),Malaysia,"Respond to requests for contract data information. Record and manage all software contracts, service subscriptions, maintenance renewals, and outstanding vendor...",Petaling Jaya,,,,IT Business Software Maintenance Analyst (Immediate Hiring)
8,JobHelp,Malaysia,"P1 – Analyst. Troubleshoot issues with shopping carts, purchase orders and vendor master data. Understand and maintain expert level knowledge of business and...",Kelana Jaya,,"RM 6,500 a month",,Finance Analyst (Mandarin / Thai) – P1 level - Purchasing hub
9,Timesconsult,Malaysia,Data Entry Analyst (3 months contract)*. To perform data entry function. Perform data input of insurance applications by keying into system and verifying the...,Cyberjaya,,"RM 1,500 - RM 3,000 a month",,Data Entry Analyst @ Global SSC (3 months) 1.5K-3K -MANDARIN Speaker
0,InfoDrive Solutions,Malaysia,Prepare Test Data as required. Test Automation Engineer or Performance Tester....,Kuala Lumpur,,"RM 5,000 a month",,Test Analyst Opening in KL
1,Wirecard Asia,Malaysia,Conduct data investigations and assist various stakeholders with complex data analysis and ad-hoc queries; Validate the data warehouse feeds into the reporting...,Kuala Lumpur,,,,"Senior Business Analyst, Reconciliation"
2,AP Millennium Consultants,Malaysia,"Monitor and to ensure the Data Integrity. Min 3 years as Senior Business Analyst in an MNC manufacturing environment – Involving monthly reporting, ad hoc...",Petaling Jaya,,"RM 6,500 - RM 7,500 a month",,Senior Finance Analyst
3,Archadian Sdn Bhd (Recruitment firm),Malaysia,"Respond to requests for contract data information. Record and manage all software contracts, service subscriptions, maintenance renewals, and outstanding vendor...",Petaling Jaya,,"RM 4,000 a month",,Business Software Maintenance Analyst
4,EPS,Malaysia,"Data entry experience. Excel (functions, pivots, data analysis). 6+ months of experience in digital space....",Cyberjaya,,"RM 3,000 - RM 3,500 a month",,Content Review Analyst- Mandarin/ Thai/ Vietnamese/ Indonesian
5,Bright Prospect,Malaysia,"Supervising a team of Accounts Payable Analyst in AP functions. AP - Responsible in handling monthly reporting, ensuring all accounts payables and general...",Subang Jaya,5,,40.2,"Team Lead/ Sr Executive, AP"
6,iProperty Group,Malaysia,Personal data provided by job applicants will be used strictly in accordance with the employer’s personal data policies. What you will be doing?...,Kuala Lumpur,,,,Software Quality Analyst (Mobile)
7,MY E.G,Malaysia,"Managing in-house resources and outsourced agencies - content creators, editors, data analysts, graphic designers, videographers, developers, etc....",Petaling Jaya,,,,MARKETING SENIOR TEAM LEAD (DIGITAL)
8,Reeracoen Malaysia,Malaysia,Experience in data mining and data analytic with modelling or insights related experience which may be applicable across any industry....,Bukit Bintang,,,,-Advertising Agency- Data Analyst (Under Digital Marketing) ID:41216
0,Reeracoen Malaysia,Malaysia,"Prepare Test Data and update Test Case and Requirements Matrix. This is a global company offering consulting, digital, technology and operations services to the...",Kuala Lumpur,,,,-IT Consulting- Test Analyst ID:41194
1,Reeracoen Malaysia,Malaysia,"Prepare Test Data as required. This is a global company offering consulting, digital, technology and operations services to the world’s leading enterprises....",Kuala Lumpur,,,,-IT Consulting- Associate Test Analyst ID:41193
2,JobHelp,Malaysia,Downloading of data through GQL and ensure all billings are done accurately and timely for both freightand non-freight recoveries.·....,Subang Jaya,,"RM 2,450 a month",,"Analyst, AR Billing - Mandarin Speaker"
3,Bright Prospect,Malaysia,Oversees coding of data for input to financial systems. 2 - 4 Years experience with Diploma/Degree in Business/Finance/Accounting or Higher Diploma....,Kuala Lumpur,5,,40.2,SENIOR AP Analyst x 2
4,ASK Resources,Malaysia,"To maintain and ensure master data regarding material ledger, inventory valuation, production planning budget, intra-company transfer pricing, cost center...",Kuala Lumpur,,"RM 5,500 - RM 8,000 a month",,Senior Product Costing Analyst-Accounting Management@KL(Mandarin Speaking)
5,Bright Prospect,Malaysia,"Senior 3-5 years of GL experience including areas on financial accounting, reporting and statutory filing,master data maintenance, treasury, asset accounting,...",Petaling Jaya,5,,40.2,GL Analyst - Thai/Korean Speaker
6,JMA GLOBAL STAFFING,Malaysia,Scorecard Dimensions (indicate data relevant to your job) Financial Perspective:. Prepared Root Cause Analyst (RCA) in 2 weeks after the incidents....,Kuala Lumpur,,,,"JMA00232 - Specialist, Security Engineer/ Senior Executive , Security Engineer"
7,Reeracoen Malaysia,Malaysia,"Prepare Test Data and update Test Case and Requirements Matrix. This is a global company offering consulting, digital, technology and operations services to the...",Kuala Lumpur,,,,Senior Test Analyst (Insurance/ Mainframe / Software Development) ID:41192
8,EPS Malaysia - Recruitment & Outsourcing Agency,Malaysia,"Determines and resolves data processing problems and coordinates work with programmers, users, and others; Gathers facts, analyzes data, and prepares project...",Kuala Lumpur,,"RM 7,000 - RM 8,000 a month",,Programmer Analyst - .NET
9,Experian (M) Sdn. Bhd.,Malaysia,Configure Core DA software according to specifications under guidance of Solutions / Senior Solutions analyst where appropriate....,Selangor,672,,42.6,Support Analyst - DA Delivery
0,Experian (M) Sdn. Bhd.,Malaysia,"Perform data validation. Experian offers an environment where the QA, Development, and Business Analysts departments work closely together to accomplish a...",Selangor,672,,42.6,Quality Assurance (QA) Engineer
1,CBRE,Malaysia,"Ensure data integrity of the systems across the region and audit data from time to time. Data Management, Policies & Procedures and Audit....",Selangor,1667,,44.4,Financial Analyst (REAS)
2,BAT Aspac Service Centre Sdn Bhd,Malaysia,Execute periodical master data clean ups. Assist Junior Analysts in performing day-to-day processing. Assists Team leads in keeping updated documentation on...,Selangor,,,,Senior Analyst - Master Data
3,MIKI Shared Service Centre Sdn Bhd,Malaysia,Perform Accounting Data Download / processing for Management Account Report. Handle account payable (AP) / account receivables (AR) / account journal entry of...,Selangor,,,,Account Analyst
4,BAT Aspac Service Centre Sdn Bhd,Malaysia,Good data analytical skills and attention to detai. Knowledge on the standards and governance of master data maintenance in SAP....,Selangor,,,,Team Lead - Master Data
5,Fonterra,Malaysia,Regularly conduct accuracy check to ensure quality sales data output from both internal & external system provider....,Selangor,136,,51.6,Revenue Growth Management Manager
6,CBRE,Malaysia,Minimum 4-6 years of experience in as System Business Analyst (IT) or equivalent. Works on applications problems of moderate scope where analysis of situations...,Selangor,1667,,44.4,Senior System Support Analyst (IT)
7,Graaab JaGaApp,Malaysia,"Experience with developing sound mobile app architectures which take into account data access, caching and 3rd party web service integration....",Selangor,,,,Mobile Developer (iOS and Android)
8,Michael Page,Malaysia,"A key contributor in data and numbers, preparation of business case and commentaries to ensure actual operation scenario in model....",Selangor,157,,42.0,Cluster Deliver Analyst
9,Michael Page,Malaysia,Capable in collecting information through all sources (from desk research to data science) with solid interviewing skills. Attractive remuneration package....,Selangor,157,,42.0,"Business Development Analyst, SEA - Global steel materials specialist"
0,BAT Aspac Service Centre Sdn Bhd,Malaysia,"Understand the platforms and analyse reports, identify issues and challenges within reports functionalities and data;...",Selangor,,,,Planning & Reporting - Senior Analyst
1,CBRE,Malaysia,"Maintenance of General Ledger master data. Computer literate, preferably with Excel data manipulation skills....",Selangor,1667,,44.4,Senior Financial Analyst (RTR)
2,CBRE,Malaysia,Perform Masterfile data changes audit. Ensure all masterfile data request are attended with the agreed SLA....,Selangor,1667,,44.4,Senior Finance System Analyst (REAS)
3,Michael Page,Malaysia,Collect data and prepare monthly metrics. Opportunity to involve in migration project....,Selangor,157,,42.0,Accounts Receivable Analyst - FMCG
4,Graduan.com.my,Malaysia,Undertake desktop research using a combination of publically available and commercially licensed IT tools and data sources....,Selangor,,,,Due Diligence Analyst (Mandarin Speaker)
0,Graduan.com.my,Malaysia,Contribute technically to Data and Analytics initiatives. Minimum of 5 years working experience as an IT auditor / IT analyst / IT consultant in a....,Selangor,,,,Manager / Senior Manager – Information Risk Management (IRM) Specialis
1,Michael Page,Malaysia,SD-billing governance for Service Invoices via an automated tool to credit the cost centres - creation of all necessary master data....,Selangor,157,,42.0,Senior Costing Analyst
2,Michael Page,Malaysia,"Enter data on invoices; With a renowned collection of award winning developments, several projects underway and a large portfolio of investments across South...",Selangor,157,,42.0,Accounts Receivable Analyst
3,Michael Page,Malaysia,Prepare vendor reconciliation and vendor data maintenance periodically. Opportunity to work in a top-tier Pharmaceutical Organisation....,Selangor,157,,42.0,P2P Analyst - Mandarine Speaker
4,Michael Page,Malaysia,Collection and Credit Analyst:. Responsible for maintenance and/or creation of customer master data. Review and approve vendor reconciliation and vendor master...,Selangor,157,,42.0,Executive/Senior Executive - Thai Speaker
5,Vision Technology Consulting - VTC,Malaysia,"2-3 years ETL/datawarehouse experience, preferably in Teradata Financial Service Logical Data Model. Preferably, have knowledge in Banking domain....",Selangor,,,,ETL/ Datawarehouse/ Teradata Software Analyst
6,Graduan.com.my,Malaysia,"Analyst, Primary Intelligence. Manage fieldwork and data processing. Analyze and interpret data, write reports, present....",Selangor,,,,Analyst - Primary Intelligence
7,Graduan.com.my,Malaysia,"Analyst, Consulting Group (Lifescience). Acquiring deep knowledge of IMS data sources, acting as expert advisor to other members of the consulting team....",Selangor,,,,Analyst - Strategy & Management Consulting
8,Graduan.com.my,Malaysia,"Analyst, Consulting Group. Acquiring deep knowledge of IMS data sources, acting as expert advisor to other members of the consulting team....",Selangor,,,,Strategy and Management Consulting (Lifescience/Healthcare)
9,Hunters International,Malaysia,Develop and implement data collection systems and other strategies that optimized statistical efficiency and data quality....,Selangor,,,,"Equity Analyst, Investment"
