,company,country,description,location,review,salary,star,title
7,RISE Solutions,Indonesia,"To master and integrate company’s other software platforms (CRM, POS, SCM). Having 1-2 years of experience as software/mobile web application developer or...",Jakarta,,,,MOBILE WEB APPLICATION DEVELOPER
8,Influx,Indonesia,Diagnose and solve problems encountered by other web developers. Influx is a high-growth startup that seeks to hire super smart graduates to do problem...,Jakarta,,,,Junior Software Developer/Network Engineer/Support Engineer
9,JD.id,Indonesia,Software Developers are usually write the web services and APIs used by front-end developers and mobile application developers....,Jakarta,,,,Software Developer
0,PT IT Group Indonesia,Indonesia,"Identify and document customer’s requirements, analyse and resolve with strategic solutions Installations, development, implementation, training, testing and...",Jakarta,,,,Software Developer
1,PT Integrasia Utama,Indonesia,"Familiar with full Software Developer Life Cycle (SDLC). Maintain custom-built software application. Design, develop, optimize and test software using Java....",Jakarta,,,,Software Developer
2,PT. Global Dinamika Informatika,Indonesia,Fresh Graduate or Experience Developer. Develop custom software based on specific user requirement. Most of softwares use Asp.Net C# with Kendo UI and Bootstrap...,Jakarta,,,,Software Developer
3,PT. Nusantara Duta Solusindo,Indonesia,To be a part of team on software development & project implementation as an application developer. To be a post implementation support team on monitoring the...,Jakarta,,,,Software Developer
4,Swifect Solusi Indonesia,Indonesia,Membuat aplikasi dengan bahasa pemograman VB.net dan database SQL Server Membuat aplikasi dengan bahasa pemograman PHP menggunakan Framework Laravel dan...,Jakarta,,,,Software Developer PHP/VB
5,Business Solution Consulting - BSC,Indonesia,Assist Senior Developer to design and develop business software. Provide user support for the software. Participate in business analysis phase and software...,Jakarta,,,,Jr. Software Developer
6,Biomorf,Indonesia,Develops operations solutions by guiding development of program specifications; overseeing testing efforts. Education & Experience: S1 Information...,Jakarta,,,,Software Developer
7,DataOn,Indonesia,"Responsibilities: The Web Programmer is responsible for designing and implementing an executable code solution, testing the resulting components, and...",Jakarta,,,,SOFTWARE DEVELOPER
8,Integrasia,Indonesia,Documenting software development process. Minimum experience of 1 year develop web based software using Java....,Jakarta,,,,Software Developer
9,Terrindo Bumi Raya,Indonesia,"- Have experience in PHP, HTML5, CSS, javascript - Know Python is plus - Know web administration and mobile application is plus - Min. experience 2 years -...",Jakarta,,,,Software Developer
0,PT Bhinneka Raya Multimedia,Indonesia,"Minat yang kuat dalam software engineering, terutama dalam membangun aplikasi web. Rancang antarmuka pengguna dan tata letak web....",Jakarta,,,,Website Developer
1,Errai Pasifik,Indonesia,"As a software developer, You'll design, develop and maintain automation solution for mobile, web and desktop platform. ( Part time or Full time)....",Jakarta,,,,Software Developer for QA Department
2,PT. JAVALINA DEVELOPMENT,Indonesia,We are a technology driven company with 70% of our resources being software developers. MediMobile foster an environment that allows software developers to grow...,Jakarta,,,,WEB DEVELOPER
3,Cakra Studio,Indonesia,Collaborate with Front-End Developer integrating layout pages into web based software and complex websites. The web developer will be responsible for building...,Jakarta,,,,Web Application Developer
4,Integrasia,Indonesia,Position Description – The Web GIS Developer is responsible for the development of Integrasia Utama web-based GIS products and services....,Jakarta,,,,Web GIS Developer
5,BUSTIKET.COM,Indonesia,"Have skills in software programming and graphics. Write the programming code, either from scratch or by adapting existing website software and graphics packages...",Jakarta,,,,Web / Front End Developer
6,Monroe Consulting Group,Indonesia,"Competent with computer software such as AutoCAD, MS Offices. Executive recruitment company Monroe Consulting Group Indonesia is recruiting on behalf of a well...",Jakarta,,,,"Senior Quantity Surveyor Job (Property Developer - Construction), Jakarta, Indonesia"
7,Indonesian Cloud,Indonesia,"As a software security developer, candidates will be developing security software, creating new exploits tools and develop tools for virus/spyware/malware...",Jakarta,,,,CYBER SECURITY SOFTWARE DEVELOPER
8,Sevaspace,Indonesia,"If you’re passionate about building software and perform well working in a team, along with developers, engineers and web designers, we would like to meet you....",Jakarta,,,,Software Engineer
9,Coders Colony,Indonesia,"As a web developer, you will be We expect you to be fluent in PHP, SQL, NodeJS, HTML, CSS and other relevant front-end and back-end programming languages....",Jakarta,,,,Software Engineer
0,Imani Prima,Indonesia,"Candidate must possess at least a Diploma Degree in Computer Science/Information Technology, Software Engineering, Programming or equivalent....",Jakarta,,,,Java Developer - Bandung
1,PT Talenta Digital Indonesia,Indonesia,Developers and product managers) to identify system requirements. Investigate the causes of non-conforming software and train users to implement solutions....,Jakarta,,,,Software QA Engineer
2,PT. Metraplasa ( Blanja.com ),Indonesia,"As a Developer, you'll involved in each software development life cycle phase in every project. You will be part of our developer team that bring the best e...",Jakarta,,,,Backend Developer
3,ADX,Indonesia,Create and maintain software documentation that is related to assigned tasks / projects. We are looking for outstanding python developers to be responsible for...,Jakarta,,,,Backend Developer
4,PT Global Loket Sejahtera,Indonesia,"Learn about best practices in software craftsmanship. Work within a cross-functional product team, collaborating with front-end engineers and QA engineers in...",Jakarta,,,,Backend Web Developer
5,Linkup Digital,Indonesia,"If you’re passionate about building software and perform well working in a team, along with developers, engineers and web designers, we would like to meet you....",Jakarta,,,,PHP Backend Developer
6,Malindo Feedmill,Indonesia,"Highly motivated, strong software design and debugging others. Having at least 1 years solid experience in application development....",Jakarta,,,, MICROSOFT DYNAMIC AX JUNIOR DEVELOPER
7,Verint System,Indonesia,Minimum of 1 year working experience of software development within a team. Are educated to a computer science or software engineering degree level with a GPA...,Jakarta,,,,Java Developer
8,PT. Sinar Mas Digital Ventures,Indonesia,"Preferably 1-4 year(s) experienced employees specializing in IT/Computer Software or equivalent. As Java Developers you will participate in development, testing...",Jakarta,,,,Java Developer
9,Adins Center of Excellence,Indonesia,Work closely with the Software Developers to isolate and reproduce defects. Execute manual and automated test cases using software testing standards....,Jakarta,,,,Software Tester
0,PT BESMART GLOBAL INDONESIA,Indonesia,Understand aspects of software development life cycle (e.g. Excellent Knowledge in Designing and Producing a good Application Software....,Jakarta,,,,Developer
1,Vertilogic (PT Solusi Vertikal Indonesia),Indonesia,"Involve in all aspects of software development lifecycle from the initial specifications, development, testing, and deployment....",Jakarta,,,,FULL-STACK WEB DEVELOPER
2,PopBox Asia Services,Indonesia,Develop application comply with Software Development lifecycle and agile development method. Develop web app with Object Oriented Programming (OOP)....,Jakarta,,,,Full Stack Developer
3,Adicipta Carsani Ekakarya,Indonesia,"Work closely with developers, business analyst and customers from multiple projects team in all phases of the software development lifecycle....",Jakarta,,,,Software Tester (Manual)
4,Integritas Sumur Nusantara,Indonesia,"If you’re passionate about building software and perform well working in a team, , we would like to meet you....",Jakarta,,,,Web Application Developer
5,REGISTRY INDONESIA MAGAZINE,Indonesia,"Create and maintain software documentation. Write well designed, testable, efficient code by using best software development practices....",Jakarta,,,,Web Developer
6,Qlue Smart City,Indonesia,"Create and maintain software documentation. As a web developer, you will be working collaboratively to translate messy real-world problems into scalable...",Jakarta,,,,Web Developer
7,Incubesolutions,Indonesia,"Our solutions include Software Development Services, Customer Relationship Management, Quality Control System, Websites & Graphic Designs....",Jakarta,,,,Web Developer
8,PT Biznet Gio Nusantara,Indonesia,"Join the web development team where you will act as a full stack developer. You will work with best programming practice, controlled and segregated environments...",Jakarta,,,,Web Developer
0,greytomato,Indonesia,"Collaborate with other software engineers, product managers, user experience designer, and operations engineers to build new products with web technologies....",Jakarta,,,,Web Developer
1,Sociolla,Indonesia,"Experience in Software Engineering practices:. TDD/BDD unit/functional automated testing, software design and architectures likeJasmine, Mocha, Selenium....",Jakarta,,,,Front-end Web Developer
2,Adins Center of Excellence,Indonesia,"Investigate and resolve software issues. Work closely with the Software Testers to isolate, reproduce and resolve defects....",Jakarta,,,,C++ Developer
3,PT. Global Tiket Network,Indonesia,Software Engineer in Test. Your job is to accelerate product development by helping developers help themselves....,Jakarta,,,,Software Engineer in Test
4,Teravin Technovations,Indonesia,Prepare and produce releases of software components. Java developer roles and responsibilities include managing Java/Java EE application development while...,Jakarta,,,,Java Microservices Developer
5,Altrovis,Indonesia,"Design, develop and and deploy software solutions. We are looking for an experienced Back-end developer to join with our IT team....",Jakarta,,,,Backend Developer
6,Blibli,Indonesia,"You will work closely with program managers, UX designers, software developers and other quality engineers to deliver secure, high performance and high...",Jakarta,,,,Associate Software Development Engineer Testing
7,Teravin Technovations,Indonesia,Proven software development experience and Android skills development. We are looking for an Android Developer who possesses a passion for pushing mobile...,Jakarta,,,,Android Developer
8,PT Talenta Digital Indonesia,Indonesia,Help back-end developers with coding and troubleshooting. Collaborate with back-end developers and web designers to improve usability....,Jakarta,,,,Front End Developer
9,PT Docotel Teknologi,Indonesia,Stay current with technology and industry best practices to ensure proper utilization of these in software development. Focus on Front end web implementation....,Jakarta,,,,Front End Developer
0,Cranium,Indonesia,Possess a solid foundation basic graphic design principles and good in the use of graphic design software such as Adobe Photoshop or InDesign....,Jakarta,,,,Front End Developer
1,Tororo.com,Indonesia,"Updating, repairing, modifying and developing existing software and generic applications. Develop high quality software code in accordance with established...",Jakarta,,,,PHP Developer
2,"Arca International, PT",Indonesia,Mengembangkan software system yang sudah ada. Arca International adalah award-winning software company yang berbasis di Jakarta....,Jakarta,,,,PHP DEVELOPER
3,Klik Tukang,Indonesia,"1 years of software development experience using Java on Android. Collaborate with cross-functional teams to define, design, and ship new features....",Jakarta,,,,Android Developer
4,Shot Print,Indonesia,"As an ideal candidate, included in your job scope is managing Shot Print's Codes Developer to hack awesomeness....",Jakarta,,,,Rockstar Developer
5,RebelWorks,Indonesia,You and other developers will be trained to reach international development standards. Tech environment — Imagine working in a team who loves to develop and...,Jakarta,,,,Front/Back end Developer
6,PT Pulsa Inti Nasional (Telesindoshop Group),Indonesia,Mampu bekerja dalam tim Memiliki pengetahuan OOP dan software development. Membangun dan merancang system berbasis website menggunakan PHP....,Jakarta,,,,Back End Developer
7,PopBox Asia Services,Indonesia,"Proven software development experience and Android skills development. Work closely with the Product, UX/UI and Backend teams to design, build and extend...",Jakarta,,,,Android Developer
8,MANKIND,Indonesia,Proven software development experience and Android skills development. We are looking for an Android Developer who possesses a passion for pushing mobile...,Jakarta,,,,Android Developer
9,PT. Arta Piranti Indokreasi,Indonesia,Passionate about software engineering. ﻿ ﻿Minimum 2 years of working experience in software development. Develop application based on the agreed requirement &...,Jakarta,,,,Fullstack Developer
0,PT. Seekmi Global Services,Indonesia,"Updating, repairing, modifying and developing existing software and generic applications. Minimal 1 year experience in software development for web (PHP...",Jakarta,,,,Front End Developer
1,Imani Prima,Indonesia,"Candidate must possess at least a Diploma Degree in Computer Science/Information Technology, Software Engineering, Programming or equivalent....",Jakarta,,,,Java Developer - Jakarta
2,Sleekr,Indonesia,"Passion as a problem solver / software engineer. As a company that cares about employee happiness, we provide a very good environment for developers to work....",Jakarta,,,,Junior PHP Developer
3,Axxis Innovations,Indonesia,"On any given day you might Collaborate with Technology Directors, Senior Developers and Developers to execute across websites, web apps, mobile sites, native...",Jakarta,,,,iOS developer for remote-work internship (must have an innovative mindset)
4,Boston Software Consultants India Pvt Ltd,Indonesia,This is a Contract Role for 1 Year and extendable Preferred skills and knowledge:  * Looking for some one who has 5 to 8 years’ experience with Good...,Jakarta,,,,BPM Developer/BPM Tech Lead
5,Wakuliner,Indonesia,Berpengalaman dengan Software Testing Methodology. Pengalaman minimal 3-5 tahun sebagai backend developer di dalam dunia startup & e-commerce....,Jakarta,,,,Backend developer
6,mandiri,Indonesia,Technical Analyst/ Application Developer. Has experience in Software development life cycle (SDLC) and programming experience (e.g....,Jakarta,,,,Exp. Hire - Technical Analyst / Application Developer
7,Pawoon,Indonesia,We are looking for a Software Engineer (Mobile Developer) who possesses a passion for pushing mobile technologies to the limits....,Jakarta,,,,Software Engineer (Mobile Developer)
8,HIJUP,Indonesia,Full stack web developer. Have Experience in: Web development with framework (experiences with Ruby on Rails & Laravel would be advantages). HTML 5....,Jakarta,,,,Sr.Software Engineer
9,PT. JAVALINA DEVELOPMENT,Indonesia,We are a technology driven company with 70% of our resources being software developers. MediMobile foster an environment that allows software developers to grow...,Jakarta,,,,WINDOWS PHONE APPLICATION DEVELOPER
0,PT. JAVALINA DEVELOPMENT,Indonesia,We are a technology driven company with 70% of our resources being software developers. MediMobile foster an environment that allows software developers to grow...,Jakarta,,,,iPHONE APPLICATION DEVELOPER
1,DETIKcom,Indonesia,Web Programmers may define the software framework from existing software technologies as well as from scratch. Experienced in application & software development...,Jakarta,,,,Android Developer
2,Cakra Studio,Indonesia,We are seeking a talented and experienced Front-End Developer. Work with Analyst and Project Manager into producing Website / Software Requirement Specification...,Jakarta,,,,Front-End Developer
3,Nusatrip,Indonesia,"Excellent PHP software developer, object oriented design & architecture skills. Excellent software testing and debugging skills....",Jakarta,,,,PHP & Javascipt developer
4,Stucel,Indonesia,"Software design life cycle (SDLC), good design principles, and a thorough understanding of software testing. Front-end Developer and/or with WordPress Skills...",Jakarta,,,,Front-end Developer and/or with WordPress Skills
5,PT. Nemesis,Indonesia,3+ years experience developing applications software. Good understanding of software development best practices. Project Planning and Execution....,Jakarta,,,,Full Stack IT Developer
6,Wakuliner,Indonesia,Berpengalaman dengan Software Testing Methodology. Pengalaman minimal 3-5 tahun sebagai Android developer di dunia startup & e-commerce....,Jakarta,,,,Android developer
7,Boston Software Consultants India Pvt Ltd,Indonesia,This is a Contract role for one year and extendable Mandatory skills/ knowledge:  * Looking for some one who has 3-5yrs of experience with any...,Jakarta,,,,Angular JS Developer
8,PT. JAVALINA DEVELOPMENT,Indonesia,We are a technology driven company with 70% of our resources being software developers. MediMobile foster an environment that allows software developers to grow...,Jakarta,,,,ANDROID DEVELOPER
9,Teravin Technovations,Indonesia,Proven working experience in software development. We are looking for an iOS developer who possesses a passion for pushing mobile technologies to the limits and...,Jakarta,,,,iOS Developer
0,OONA OTT,Indonesia,"If you’re passionate about building software and perform well working in a team, along with developers, engineers and web designers, we would like to meet you....",Jakarta,,,,IOS Developer
1,Business Solution Consulting - BSC,Indonesia,Lead developers to deliver high qualifty software. You will join our professional software development team to lead the design and development of HRIS/Payroll...,Jakarta,,,,Lead Developer Programmer Analyst for HRIS / Payroll
2,PT. DOMIKADO,Indonesia,Exceptional software engineering knowledge; Work with multiple teams to deliver quality software. Write production-ready code and unit tests that meet both...,Jakarta,,,,Web Developer (Rails/PHP/NodeJS)
3,Plasmedia,Indonesia,Requirements D3 or S1 from reputable university/polytechnic. Fresh graduates or have at least 3-4 years experience in ASP.NET C# programming with Oracle....,Jakarta,,,,Oracle Software Developers (ORACLE-SD)
4,DETIKcom,Indonesia,Web Programmers may define the software framework from existing software technologies as well as from scratch. Experienced in application & software development...,Jakarta,,,,Web Programmer
5,DETIKcom,Indonesia,Web Programmers may define the software framework from existing software technologies as well as from scratch. Experienced in application & software development...,Jakarta,,,,iOS Developer
6,Adicipta Carsani Ekakarya,Indonesia,"Candidate must possess at least D3, SOFTWARE ENGINEER/PROGRAMMER/SOFTWARE ENGINEER/PROGRAMMER. Design and build advanced applications for the iOS platform....",Jakarta,,,,iOS Developer
7,PT. JAVALINA DEVELOPMENT,Indonesia,We are a technology driven company with 70% of our resources being software developers. MediMobile foster an environment that allows software developers to grow...,Jakarta,,Rp. 3.300.000 - Rp. 8.000.000 per bulan,,DATA ENTRY STAFF
8,Biznet Networks,Indonesia,System Developer Jakarta Head Office Tanggung Jawab Develop software to support SAP A1 and Amdocs. Develop reporting based on existing database Write...,Jakarta,3 ulasan,,60.0,System Developer
9,Wakuliner,Indonesia,Berpengalaman dengan Software Testing Methodology. Pengalaman minimal 3-5 tahun sebagai iOS developer khusus nya dalam dunia startup & e-commerce....,Jakarta,,,,iOS developer
0,PT. JAVALINA DEVELOPMENT,Indonesia,We are a technology driven company with 70% of our resources being software developers. MediMobile foster an environment that allows software developers to grow...,Jakarta,,,,iOS DEVELOPER
1,VEIT Solusi Indonesia,Indonesia,Strong knowledge of OOP software design and patterns. Develops new applications from beginning to end....,Jakarta,,,,iOS Developer
2,Masvent Technosoft,Indonesia,Understands good Object-Oriented and/or Service-Oriented software design and methodology. Have a strong knowledge in UML modeling in a software development....,Jakarta,,,,Java Analyst Developer
3,Adicipta Carsani Ekakarya,Indonesia,"Candidate must possess at least D3, SOFTWARE ENGINEER/PROGRAMMER/SUPERVISOR/TEAM LEAD. Design and develop high-volume, low-latency applications for mission...",Jakarta,,,,Java Developer
4,"PT MALINDO FEEDMILL,Tbk",Indonesia,"Highly motivated, strong software design and debugging others. Having solid experience in application development....",Jakarta,,,,Microsoft Dynamic Ax Junior Developer
5,Adicipta Carsani Ekakarya,Indonesia,"Candidate must possess at least D3, SOFTWARE ENGINEER/PROGRAMMER/SUPERVISOR/TEAM LEAD. Assist the software development teams in dealing with performance issues...",Jakarta,,,,Oracle Developer
6,Experside,Indonesia,"If you’re passionate about building software and perform well working in a team, along with developers, engineers and web designers, we would like to meet you....",Jakarta,,,,Web Programmer
7,PT Solutech Inovasi Teknologi,Indonesia,"Function as developer in a software development project. At least Diploma degree majoring in Information Technology, Computer Science, Information system or...",Jakarta,,,,PHP PROGRAMMER (LARAVEL)
8,Kamarupa,Indonesia,"If you’re passionate about building software and perform well working in a team, along with developers, engineers , and web designers, we would like to meet you...",Jakarta,,,,Web Programmer
9,ptgti,Indonesia,"If you’re passionate about building software and perform well working in a team, along with developers, engineers and web designers, we would like to meet you....",Jakarta,,,,Onsite Support Programmer
0,PT Mitra Bahagia Nippindo,Indonesia,"Memiliki kemampuan dalam data structure, algorithm, dan software design. Membangun dan mengembangkan aplikasi mobile berbasis Android....",Jakarta,,,,Mobile Android Developer
1,PT Docotel Teknologi,Indonesia,"Desain, Ananlisis, maintenance, dokumentasi, dan testing software. Memiliki pengalaman minimal 1 tahun sebagai mobile developer (iOS / Android)....",Jakarta,,,,Mobile Developer (iOS & Android)
2,Cozer,Indonesia,"If you’re passionate about building software and perform well working in a team, along with developers, engineers and designers, we would like to meet you....",Jakarta,,,,Mobile Android Developer
3,DETIKcom,Indonesia,Web Programmers may define the software framework from existing software technologies as well as from scratch. Experienced in application & software development...,Jakarta,,,,ERP Programmer
4,SodaInMind,Indonesia,"It involves working closely with Creatives, UX and Developers. Working collaboratively with Creatives, UX or Developers to deliver digital output of the highest...",Jakarta,,Rp. 8.000.000 - Rp. 10.000.000 per bulan,,Digital Designer
5,Soltius Indonesia (Metrodata Group),Indonesia,Preferably Staff (non-management & non-supervisor) specialized in IT/Computer - Software or equivalent. Candidate must possess at least Bachelor's Degree in...,Jakarta,,,,Junior .Net Developer
6,PT Hexaon Business Mitrasindo,Indonesia,Performs database migration during software implementations. Interface with clients to gather software requirements....,Jakarta,,,,Database Programmer
7,PT Business Intelligence Technologies,Indonesia,"Strong Knowledge of SDLC, software design and development is an absolute advantage. Provide technical analysis, design, and development for building custom...",Jakarta,,,,Junior .Net Developer
8,PT. Loyalty Program Indonesia,Indonesia,"Create and maintain software documentation. Bachelor's degree in Software Engineering, or a related subject is required....",Jakarta,,,,Full-Stack (C# / .NET) Developer
9,PT. Natari Indonesia,Indonesia,"Coordinate with other front-end developers, especially on Web API standards 6. Thorough understanding of the Software Development Lifecycle phases, including...",Jakarta,,,,ASP.NET / C# Developer
0,DataOn,Indonesia,"The Mobile Application Developer is responsible for designing and implementing an executable code solution, testing the resulting components, and analyzing...",Jakarta,,,,MOBILE APPLICATION DEVELOPER
1,PT. Aldmic Indonesia,Indonesia,Working with the software developers and other end users to ensure technical compatibility and user satisfaction (in IT jobs)....,Jakarta,,,,Data Analyst
2,PT Oze Mitra Nusantara,Indonesia,"Proven software development experience in Hybrid, Android or iOS. Eagle Eye is the first mobile workplace platform that enhanced with ERP and Social media...",Jakarta,,,,Mobile Developer
3,PT. Ruang Raya Indonesia (Ruangguru.com),Indonesia,"Proven working experience in software development, with one published (or more) Android apps in the play store....",Jakarta,,,,Mobile Android Developer
4,PROSIA,Indonesia,"A good memory of how software and operating systems work; Confirms project requirements by reviewing program objective, input data, and output requirements with...",Jakarta,,,,Java Developer - Programmer
5,JD.id,Indonesia,"Working with a range of media, including camera & photography softwares and keeping up to date with emerging technologies....",Jakarta,,,,Studio Photographer
6,PT. JAVALINA DEVELOPMENT,Indonesia,We are a technology driven company with 70% of our resources being software developers. MediMobile foster an environment that allows software developers to grow...,Jakarta,,,,C# .NET DEVELOPER
7,Indivara Group,Indonesia,"Develop, enhance, debugs, bug-fix software application. Minimum 2 year experience as JAVA Developer. Participate in design, development, and implementation of...",Jakarta,,,,Junior Java Developer
8,Pt Alfa Rekacipta ( WeekendInc),Indonesia,Job Description Web Developer:. Preferably Staff (non-management & non-supervisor)s specializing in IT/Computer - Software or equivalent....,Jakarta,,Rp. 4.500.000 - Rp. 7.500.000 per bulan,,Web Developer
9,Adicipta Carsani Ekakarya,Indonesia,"Candidate must possess at least D3, SOFTWARE ENGINEER/PROGRAMMER/SOFTWARE ENGINEER/PROGRAMMER. Reviewing current systems....",Jakarta,,,,.Net Developer
0,Unistellar Media Lab,Indonesia,"Preferably posses experience executing basic accounting process using software like Accurate, Zahir or MYOB....",Jakarta,,,,Business Administrator
1,PT. JAVALINA DEVELOPMENT,Indonesia,We are a technology driven company with 70% of our resources being software developers. MediMobile foster an environment that allows software developers to grow...,Jakarta,,,,MOBILE APPLICATION DEVELOPER/PROGRAMMER
2,PT. JAVALINA DEVELOPMENT,Indonesia,We are a technology driven company with 70% of our resources being software developers. MediMobile foster an environment that allows software developers to grow...,Jakarta,,Rp. 3.300.000 - Rp. 8.000.000 per bulan,,MEDICAL BILLING & CODING (MEDICAL RECORD BACKGROUND)
3,REGISTRY INDONESIA MAGAZINE,Indonesia,Collaborate with business analysts and developers to produce software designs. Integrate individual software solutions to higher level systems....,Jakarta,,,,IT Programmer
4,MoneySmart Group,Indonesia,Elevate the regional team of software developers. Expert software developer with a passion for the web and its underlying technologies....,Jakarta,,,,Technology Team Lead
5,PT.Sicepat Ekspres,Indonesia,Memahami dasar software dan hardware komputer. Bertanggung jawab atas maintenance dan monitoring jaringan....,Jakarta,,Rp. 5.000.000 per bulan,,IT Developer
6,InMobi,Indonesia,"Software development/maintenance, Testing/QA, Solution Engineering, Technical Support. Today, some of the world's largest brands, agencies, developers and...",Jakarta,,,,Senior Solutions Engineer - PSO Indonesia
7,PT. Star Cosmos,Indonesia,"OOP, .NET programming and have the experience with ASP.NET (preferably C#), HTML, CSS, JavaScript, Ms SQL with excellent Query and database skill and share...",Jakarta,,,,Software Developer
8,PT. JAVALINA DEVELOPMENT,Indonesia,We are a technology driven company with 70% of our resources being software developers. MediMobile foster an environment that allows software developers to grow...,Jakarta,,,,WEB DEVELOPER (C# .NET DEVELOPER)
9,PT. IDEA RUMAH INDONESIA,Indonesia,4 - 7 years as Ruby on Rails Developer. We are looking for a Ruby on Rails developer responsible for building web service applications....,Jakarta,,,,IT Programmer - Ruby on Rails Web Developer
0,PT Hyper Mega Shipping,Indonesia,"HTML5, JavaScript, jQuery, AJAX and responsive design, Angular, WordPress, Bootstrap, Foundation and CSS).HTML editors such as Adobe Dreamweaver / Brackets /...",Jakarta,,,,Full Stack Web Developer
1,PT Robicomp Komputindo Utama,Indonesia,Understand design patterns and software engineering principles. We practice agile scrum and sprint planning....,Jakarta,,,,Web Developer
2,PT Robicomp Komputindo Utama,Indonesia,"HTML, CSS, Javascript.Fresh graduate in Information Technology/ equivalent.Write beautiful, self documenting and easily maintainable code.Develop software...",Jakarta,,,,Web Developer - Internship
3,PT Docotel Teknologi,Indonesia,"Experience in software architecture. Minimum 2 years of experience working as application consultant, system analyst or developer....",Jakarta,,,,Application Consultant
4,PT Docotel Teknologi,Indonesia,Preferably Manager/Assistant Manager specialized in IT/Computer - Software or equivalent. At least Year(s) of working experience in the PHP or Phyton Developer....,Jakarta,,,,Web Specialist
5,PT Docotel Teknologi,Indonesia,Experience with software version control. Preferably Executive specialized in IT/Computer - Software or equivalent....,Jakarta,,,,System Analyst
6,PT Talenta Digital Indonesia,Indonesia,"Test the application or bug fixing and new features that created by developer team. Payroll software, TAX, BPJS, Overtime and the other about Payroll component...",Jakarta,,,,HRIS Specialist
7,BGC Indonesia,Indonesia,"Install, configure, test and maintain operating systems, application software and system management tools....",Jakarta,,,,System Engineer
8,Wowrack,Indonesia,Utilize Project Management Software. Commit to develop applications on time and on target....,Jakarta,,,,Back-end Developer
9,PT. Ako Media Asia,Indonesia,"HTML, CSS, JavaScript.Understanding of React Native, AngularJs, NodeJs is a plus.Willing and able to learn new things.Immediate availability is preferred.Full...",Jakarta,,,,Junior Frontend Developer
0,PT Dian Graha Elektrika,Indonesia,Prepare And Produce Releases Of Software Components. Ensure Code Are In Compliance With Specifications and Software Design....,Jakarta,,,,Java Developer
1,PT Higienis Indonesia,Indonesia,"Computer, magento, PHP, Java, software, hardware.Preferably Staff (non-management & non-supervisor) specialized in IT/ Computer-Network/ System/ Database Admin...",Jakarta,,,,Web Developer (Magento)
2,PT. Ako Media Asia,Indonesia,"Setting up of automated and manual Software Test Scenario, executing all testing and general quality control.Work closely with developers to design test...",Jakarta,,,,Software Tester
3,Digital Matter,Indonesia,Identifying and documenting clashes using clash detection software. We are an exciting young studio that is rapidly expanding our digital service offerings to...,Jakarta,,,,Senior BIM Coordinator
4,PT VANWELLIS INDONESIA,Indonesia,"Sebagai Software Developer, Anda akan mengembangkan Web Based Application menggunakan PHP, baik secara Native Programming maupun menggunakan Framework.Senang...",Jakarta,,,,Senior PHP Programmer PT VANWELLIS INDONESIA
5,Fabelio,Indonesia,"Train the subordinate team of developers. 2+ years of software development experience • Proven track record in building e-commerce applications using Magento2,...",Jakarta,,,,Senior Engineer (Magento 2)
6,Kawan Lama Group,Indonesia,"- Designing, coding, and modifying websites from layout to function - Supports and maintains website/server systems - Performs database administrations...",Jakarta,,,,Senior Website Developer
0,PT XL Axiata Tbk,Indonesia,"Can draw and illustrate by hand and by computer software. 5 or more years of visual design experience for mobile apps, Web sites, software and Web applications,...",Jakarta,,,,UI/UX Developer (Talent Pool)
1,Pomona,Indonesia,Participate in software architecture design. Pomona adalah sebuah hyperlocal shopping companion yang bertujuan untuk membuat pengalaman belanja Anda lebih...,Jakarta,,,,NodeJS Developer
2,Pomona,Indonesia,Participate in software architecture design. Pomona adalah sebuah hyperlocal shopping companion yang bertujuan untuk membuat pengalaman belanja Anda lebih...,Jakarta,,,,Android Developer
3,PT. Ako Media Asia,Indonesia,"Fresh graduate are welcome to apply.Strong PHP Knowledge and programming logic.Understanding of Object Oriented Programming.Experience with PHP Object Oriented,...",Jakarta,,,,Junior PHP Developer
4,Nusatrip,Indonesia,"Excellent software testing and debugging skills. Build some well engineered code with the rest of the team, propose architecture design solutions....",Jakarta,,,,Java software developer (Junior & Senior)
5,Germs Digital,Indonesia,5+ years experience in business software development. Design of the overall architecture of the web application....,Jakarta,,,,Senior Full Stack Developer
6,Verint,Indonesia,Minimum of 1 year working experience of software development within a team. Are educated to a computer science or software engineering degree level with a GPA...,Jakarta,,Rp. 5.500.000 - Rp. 8.000.000 per bulan,,Java Web Programmer
8,PT. Bali Towerindo Sentra Tbk,Indonesia,"Experienced in development with JAVA and Android SDK.Proficient in front end programming, HTML5, CSS3, Javascript.Familiar with Javascript framework (jQuery,...",Jakarta,,,,ANDROID DEVELOPER
9,PT. Jasa Teknologi Informasi IBM,Indonesia,"Preferably Staff (non-management & non-supervisor) specialized in IT/Computer - Software or equivalent. Develop solution (ETL, reporting, migration, dll) based...",Jakarta,,,,Big Data Developer
0,Verint System,Indonesia,Solid understanding of the software test process and the software product development cycle. Work closely with developers when required....,Jakarta,,,,C# Automated Tester
1,HashMicro Pte Ltd,Indonesia,"System Specialists analyses requirements from Project Managers, translating them into tasks for developers and manages the development and testing cycle with...",Jakarta,,,,System Specialist
2,Verint,Indonesia,"Experience of full software life cycle. Software development is a core element of our business, and we believe that software development is about combining...",Jakarta,,,,Senior .Net Developer
3,Metrocom,Indonesia,Software programmer with skills using .NET and related programming tools to develop software and computer applications....,Jakarta,,,,.Net Developers
